epoch,loss,ce_loss,dice_loss,boundary_loss,learning_rate,timestamp
1,1.0910528518522822,0.3155817863457581,0.7754710650261858,0.0,9.199999999999999e-07,2025-05-24T17:49:08.925757
2,1.0333879218145907,0.25846144623534956,0.7749264753479671,0.0,1.2799999999999998e-06,2025-05-24T17:50:13.513687
3,0.9685891790399124,0.1915201184472359,0.7770690599735738,0.0,1.6399999999999998e-06,2025-05-24T17:52:40.686778
4,0.9112127450043059,0.13348054924291322,0.777732195889483,0.0,2e-06,2025-05-24T17:53:45.373703
5,0.8700041972748301,0.09561461433163403,0.7743895829236268,0.0,1.8185661446562e-06,2025-05-24T17:56:11.421431
6,0.8466466098112955,0.0758002340409339,0.7708463764463933,0.0,1.3435661446562e-06,2025-05-24T17:57:16.153790
7,0.8333195601345361,0.0657000497789429,0.7676195102355087,0.0,7.564338553437999e-07,2025-05-24T17:59:42.081913
8,0.8272602982256907,0.06220453600430329,0.7650557625771935,0.0,2.814338553438e-07,2025-05-24T18:00:48.174755
9,0.8247212301352645,0.06142766392721288,0.7632935659420866,0.0,1e-07,2025-05-24T18:03:15.007137
0,2.5848550551714164,1.8088712442627153,0.7759838098839793,0.0,5.599999999999999e-07,2025-05-24T19:00:28.271935
1,2.4699717636265524,1.6939729468357938,0.7759988148267085,0.0,9.199999999999999e-07,2025-05-24T19:02:52.893281
2,2.2489938960831397,1.4733429327109027,0.7756509627175536,0.0,1.2799999999999998e-06,2025-05-24T19:03:55.403444
3,1.9817547339593784,1.2037815734843698,0.7779731612150853,0.0,1.6399999999999998e-06,2025-05-24T19:06:22.834718
0,2.5848587094143447,1.8088747402430718,0.7759839706798907,0.0,5.599999999999999e-07,2025-05-24T20:10:10.486358
1,2.4699722390120216,1.6939730524959855,0.7759991879961894,0.0,9.199999999999999e-07,2025-05-24T20:12:32.114944
2,2.2490035738963225,1.4733520680762748,0.7756515063893373,0.0,1.2799999999999998e-06,2025-05-24T20:13:34.831831
3,1.9817718721734077,1.2037997626074177,0.7779721121847231,0.0,1.6399999999999998e-06,2025-05-24T20:15:59.445713
4,1.737779111723276,0.9591452736396844,0.7786338386528813,0.0,2e-06,2025-05-24T20:17:02.965831
5,1.5522905806188028,0.7761428517848965,0.7761477291185512,0.0,1.8185661446562e-06,2025-05-24T20:19:30.180016
6,1.432828112454674,0.656626257237755,0.7762018556011896,0.0,1.3435661446562e-06,2025-05-24T20:20:33.743698
7,1.3660579691814487,0.5898747195800146,0.7761832483632289,0.0,7.564338553437999e-07,2025-05-24T20:23:00.822311
8,1.3368510533312785,0.5606387139875317,0.7762123397849464,0.0,2.814338553438e-07,2025-05-24T20:24:03.678601
9,1.325767740678423,0.5502819209835477,0.7754858213885124,0.0,1e-07,2025-05-24T20:26:33.101502
0,2.584862267475757,1.8088779803845807,0.7759842875181433,0.0,5.599999999999999e-07,2025-05-24T20:58:57.085115
1,2.4699798209562456,1.6939812293480778,0.7759985914658453,0.0,9.199999999999999e-07,2025-05-24T21:03:13.064682
2,2.249007878723664,1.4733578481897356,0.7756500319002237,0.0,1.2799999999999998e-06,2025-05-24T21:05:34.761608
3,1.9817721452902017,1.2037998376113523,0.7779723081912102,0.0,1.6399999999999998e-06,2025-05-24T21:09:57.602492
